country,year,Pct. with social support network,Pct. without social support network,Avg life satisfaction (0-10),Pct. with low life satisfaction (?4),Life sat. gap (Top 20% vs Bot 20%),Avg 'direction in life' score (0-10),Household net disposable income per capita (USD PPP),Pct. having difficulty making ends meet,Employment rate (age 25-64),Gender wage gap,Long-term unemployment rate,Youth (15-24) NEET rate,Definition not found,Avg annual wages (full-time),Pct. low-earning workers (<2/3 median),Earnings gap (Top 10% vs Bot 10%),Housing cost overburden rate (>40% income),Definition not found,Definition not found,Life expectancy at birth,Pct. reporting good/very good health,Pct. reporting bad/very bad health,Avg annual concentration of PM2.5 (�g/m�),Pct. exposed to PM2.5 above WHO guideline,"Assault rate (per 100,000 pop.)"
Argentina,2010,45.33333333,63,,,,26.33333333,,,65.87809,,0.979512813,,,,,,,,,78.7,,,86.81127167,8.358550992,
Argentina,2011,40.28571429,58.33333333,,,,47.85714286,,,67.032326,,0.990702267,,,,,,,,,72.7,,,89.03814195,9.501837629,79.39
Argentina,2012,40.28571429,58.33333333,,,,47.85714286,,,67.033287,,1.044766237,,,,,,,,,78.7,,,89.03814195,9.501837629,
Argentina,2013,40.28571429,58.33333333,,,,47.85714286,,,65.990105,,1.007594923,,,,,,,,,78.6,,,89.03814195,9.501837629,77.17
Argentina,2014,40.28571429,54.57142857,,,,47.85714286,,,65.421463,,1.175862984,,,,,,,,,73.3,,,89.03814195,10.10690497,,,,,,
Argentina,2015,40.28571429,54.57142857,,,,47.85714286,,,,,,,,,,,,,,73.4,,,89.03814195,10.10690497,81.06,,,,,
Argentina,2016,40.28571429,54.57142857,,,,47.85714286,,,72.432,,2.3312,,15.56,,,,,,,73,,,89.03814195,10.10690497,
Argentina,2017,40.28571429,65.33333333,,,,47.85714286,,,65.31996155,7.857142857,2.702394822,,15.68,,24.77729928,4.5,,,,73.8,,,89.03814195,10.11430422,76.74
Argentina,2018,45.85714286,65.33333333,,,,46.28571429,,,65.23799896,11.11111111,3.105935429,19.679968,15.41,,21.6185931,4.375,,,,74,,,87.24427969,10.11430422,
Argentina,2019,45.85714286,65.33333333,,,,46.28571429,,,64.69841003,12,3.408813758,,15.04,,24.50107601,4.5,,,,74.2,,,87.24427969,10.11430422,80.37
Argentina,2020,45.85714286,39.33333333,,,,46.28571429,,,58.2162323,6.25,3.01561354,,,,24.4140841,4.466666667,,,,73,,,87.24427969,12.33885885,
Argentina,2021,45.85714286,39.33333333,,,,46.28571429,,,65.99002075,6.25,3.274448312,,,,20.76840492,5,,,,71.1,,,87.24427969,12.33885885,71.51
Argentina,2022,45.85714286,39.33333333,,,,46.28571429,,,69.53218842,6.666666667,2.315642202,,,,23.63533334,5.333333333,,,,73.2,,,87.24427969,12.33885885,
Argentina,2023,45.85714286,56.42857143,,,,46.28571429,,,70.41471863,6.25,1.898688943,,,,29.73436852,6,,,,74.8,,,87.24427969,5.777465585,77.01
Argentina,2024,45.85714286,56.42857143,,,,46.28571429,,,,9.090909091,,,,,27.56272337,6,,,,,,,87.24427969,5.777465585,
Australia,2010,78,48,,,,22,41406,,75.444,14.04293381,0.989282353,9.6901541,13.99,66705.582,15.98026562,3.311582382,80.83305007,72.62,,84,,,95.78278381,5.154726447,93.22
Australia,2011,59.85714286,42.33333333,,,,22.28571429,42084,,75.798,15.96638656,0.98445803,9.868906,14.14,68914.944,16.85495515,3.378670788,80.5510946,,,84.2,85.4,4,92.98672611,6.340180531,
Australia,2012,59.85714286,42.33333333,,,,22.28571429,41572,,75.589,13.75,1.013312533,9.8566074,14.18,69392.868,17.58875958,3.484848485,80.05456232,77,,84.3,,,92.98672611,6.340180531,
Australia,2013,59.85714286,42.33333333,,,,22.28571429,42081,,75.336,18,1.110650941,10.852316,14,69189.387,15.88054787,3.325714286,80.13222159,,,84.3,,,92.98672611,6.340180531,93.94140625
Australia,2014,59.85714286,46.33333333,,,,22.28571429,42674,,59.668468,15.77335375,1.361856569,10.389955,13.36,69877.669,14.75299839,3.412413793,80.22200134,,,84.4,85.2,4.4,92.98672611,5.160700812,
Australia,2015,59.85714286,46.33333333,,,,22.28571429,42716,,58.48666,13.30769231,1.456729997,9.7582693,13.47,69464.852,15.43609052,3.27613941,80.0728862,,,84.5,,,92.98672611,5.160700812,
Australia,2016,59.85714286,46.33333333,,,,22.28571429,43069,,58.07053,13.72843211,1.393402595,8.9274702,13.09,69806.581,15.63266204,3.331510667,80.05772717,,,84.6,,,92.98672611,5.160700812,91.01
Australia,2017,59.85714286,48.66666667,,,,22.28571429,43399,,58.893112,13.00094822,1.357899744,8.6633263,13,69579.169,15.06164436,3.304177546,79.97950115,,,84.6,85.2,3.7,92.98672611,5.342203291,
Australia,2018,62.28571429,48.66666667,,,,33.85714286,43982,,60.128365,13.44856744,1.343368105,8.8408089,12.49,69832.234,15.43242583,3.355,80.19753872,,,84.9,,,91.61709057,5.342203291,
Australia,2019,62.28571429,48.66666667,7.6,2.7,1.754385965,33.85714286,45273,,61.919876,15.31165312,1.239547894,8.6564646,11.97,70501.846,16.51638654,3.44529375,80.65733424,,,85,,,91.61709057,5.342203291,91.89
Australia,2020,62.28571429,46.33333333,7.3,3.7,1.903846154,33.85714286,47039,,56.469299,10.53333333,1.306841285,11.860934,11.15,71915.394,18.60420531,3.575751584,81.03748231,,,85.3,,,91.61709057,6.908211935,
Australia,2021,62.28571429,46.33333333,,,,33.85714286,48641,,59.654552,10.47024531,1.497928239,8.4608145,11.26,72716.686,17.87570997,3.562554102,81.65312835,,,85.4,,,91.61709057,6.908211935,
Australia,2022,62.28571429,46.33333333,,,,33.85714286,46375,,61.9607048,9.875,0.940274806,7.8311672,11.15,71109.992,16.67240859,3.479768786,81.03266642,,,85.3,85,3.8,91.61709057,6.908211935,89.74
Australia,2023,62.28571429,34.85714286,,,,33.85714286,45485,,62.10608292,11.34751773,0.732252478,7.4914088,10.7,70422.098,17.49097695,3.477286184,80.47406419,,,81.1,,,91.61709057,11.26875178,
Australia,2024,62.28571429,34.85714286,,,,33.85714286,,,88.62537384,10.67121297,0.837336576,8.51160717,10.17,70736.187,19.02710608,3.486868687,,,,,,,91.61709057,11.26875178,
Austria,2010,68.66666667,25.33333333,,,,22.33333333,46352,14.4,54.844025,19.18886268,1.246872419,9.6174564,9,72103.745,16.4701128,3.385267896,80.18003467,63.7002,3.8,83.5,74,8.1,92.17783534,7.197080505,
Austria,2011,77.28571429,19.33333333,,,,26.71428571,45582,14.4,55.126537,18.55055412,1.216170987,8.4380751,8.72,71327.643,16.07630058,3.343464999,79.69066929,71.9837,2.7,83.8,72,8.4,92.42733112,6.632679605,
Austria,2012,77.28571429,19.33333333,,,,26.71428571,46342,14,54.681053,18.18505684,1.230927077,8.3957586,8.53,71731.843,16.07272668,3.354148297,79.81149824,77.4086,3.2,83.6,72.8,8.4,92.42733112,6.632679605,
Austria,2013,77.28571429,19.33333333,7.332877209,7.370674441,2.002149245,26.71428571,45159,14,54.057014,18.05321141,1.33367255,8.7804279,7.6,71761.772,15.85363805,3.31210208,79.20666321,79.7862,2.7,83.8,71.6,8.3,92.42733112,6.632679605,74.91
Austria,2014,77.28571429,22.33333333,,,,26.71428571,45131,14.9,53.03339,17.72888425,1.552969039,9.7838001,7.31,72033.928,15.88698869,3.3270367,79.25809318,79.3764,3.2,84,70.6,7.7,92.42733112,8.341881858,
Austria,2015,77.28571429,22.33333333,,,,26.71428571,45022,13.4,52.858994,17.04325299,1.701215446,8.9864054,7.13,72558.786,15.86110617,3.318388631,79.2105375,80.9113,2.6,83.7,72.3,8.2,92.42733112,8.341881858,
Austria,2016,77.28571429,22.33333333,,,,26.71428571,45586,12.8,53.937981,15.67089964,1.973161297,9.6967039,6.77,73253.777,15.43069098,3.271053069,79.30504252,85.0929,2.7,84.1,71.1,7.6,92.42733112,8.341881858,
Austria,2017,77.28571429,17.33333333,,,,26.71428571,45694,11.5,54.064987,15.38215397,1.864470732,8.7978764,6.68,73263.137,15.13706491,3.218724255,79.15023904,88.3804,2.4,84,71.7,7,92.42733112,7.954668238,85.72417
Austria,2018,81.14285714,17.33333333,8.048034421,6.007174524,1.782806946,33.28571429,46107,11.3,55.321404,14.87669089,1.422107235,9.2202759,6.59,73540.157,14.92668282,3.196952907,79.34189075,87.6856,1.6,84.1,71.8,7.8,89.6438097,7.954668238,
Austria,2019,81.14285714,17.33333333,,,,33.28571429,46162,10.7,55.563885,14.01174081,1.144046889,8.9372196,6.14,74147.783,14.74464109,3.170671833,79.20296138,89.3345,1.8,84.2,70.5,7.2,89.6438097,7.954668238,75.59
Austria,2020,81.14285714,19.66666667,,,,33.28571429,45404,9.4,53.948326,12.38153967,1.334546186,10.09,5.33,74353.046,14.67434242,3.170655983,78.7387694,89.2893,1.5,83.6,73.1,7.6,89.6438097,10.76629551,
Austria,2021,81.14285714,19.66666667,7.611604898,5.762252666,1.812714985,33.28571429,47037,10.1,54.440353,12.15720849,1.975934622,9.6354876,4.59,75501.799,14.95695769,3.17477812,78.93155672,91.009,1.7,83.7,71,7.7,89.6438097,10.76629551,
Austria,2022,81.14285714,19.66666667,7.432814276,6.392401304,1.819990672,33.28571429,47149,11.9,55.400326,12.14369704,1.214089641,8.9778719,4.4,73761.494,14.36,3.100766098,79.22748571,,2.7,83.6,68.5,8.6,89.6438097,10.76629551,
Austria,2023,81.14285714,14.14285714,7.323316133,8.939253824,1.969663491,33.28571429,46610,13.6,55.19352722,11.95571028,1.155928287,10.32071304,4.3,73585.512,14.26373477,3.057812909,79.3439752,,3.9,84.2,67.4,8.3,89.6438097,9.27423319,
Austria,2024,81.14285714,14.14285714,7.604362652,5.253308458,2.031776632,33.28571429,,13.1,86.35982513,,1.131731227,10.74776936,4.24,75767.15,,,,,4,,51.8,7.8,89.6438097,9.27423319,76.25
Belgium,2010,79,23.33333333,,,,16.66666667,42090,20.8,70.266,7.04379562,4.062945038,12.043845,4.45,72299.056,4.3,2.378749365,80.14960011,69.9525,5.6,83,78.6,7.8,91.92260822,6.737227875,89.22
Belgium,2011,59.57142857,34.66666667,,,,28.28571429,41759,20.9,69.979,5.838108883,3.47115534,11.763714,4.44,73038.155,5.4,2.447236181,79.75689188,74.0032,7.1,83.3,78.1,8.5,91.66289499,7.793034278,
Belgium,2012,59.57142857,34.66666667,,,,28.28571429,41739,22.1,70.05,6.411149826,3.393400721,13.093611,4.4,73628.817,6,2.473369836,79.3608438,74.6965,6.6,83.1,77.5,7.7,91.66289499,7.793034278,
Belgium,2013,59.57142857,34.66666667,7.558085227,2.091875671,1.709900651,28.28571429,41596,21,70.321,5.912863071,3.906148188,13.021009,4.57,74358.208,4.60013204,2.458760371,79.34763196,78.6488,5.8,83.2,78.4,7.3,91.66289499,7.793034278,
Belgium,2014,59.57142857,36.66666667,,,,28.28571429,41720,20.2,47.473766,3.298900367,4.2912512,12.476074,4.73,74774.678,3.4,2.332432432,79.88826668,81.4769,5.4,83.9,78.7,7.9,91.66289499,7.571236444,89.37
Belgium,2015,59.57142857,36.66666667,,,,28.28571429,41706,20.5,46.631485,4.672,4.425315637,10.354136,4.31,74266.295,4.6,2.355969818,79.846434,79.2224,5.2,83.4,77.3,7.5,91.66289499,7.571236444,
Belgium,2016,59.57142857,36.66666667,,,,28.28571429,42092,21.5,46.364117,3.701298701,4.067159847,9.5244951,4.34,74425.268,4.1,2.409762651,79.93627324,82.4122,4.8,84,76.6,7.6,91.66289499,7.571236444,
Belgium,2017,59.57142857,42.33333333,,,,28.28571429,42538,20.9,46.53194,4.190296156,3.476753448,9.7904682,4.86,73904.426,5.5,2.452012384,79.95098009,84.2533,5.8,83.9,76,7,91.66289499,9.3902726,
Belgium,2018,69.42857143,42.33333333,7.916704891,1.224052409,1.716660878,38.42857143,42873,19.1,46.481766,3.408756979,2.922105271,9.4299498,4.56,74341.899,9.2,2.439387309,80.08456083,83.7276,5.2,83.9,75.9,7.3,90.45342577,9.3902726,
Belgium,2019,69.42857143,42.33333333,,,,38.42857143,43766,19.1,47.356865,3.798185941,2.35307204,10.241214,4.47,75073.885,11.5,2.564705882,80.41119126,87.5729,3.9,84.3,74.4,8.3,90.45342577,9.3902726,88.38
Belgium,2020,69.42857143,39.33333333,,,,38.42857143,43700,16.8,46.902103,1.173184358,2.334372549,9.254653,4.27,72792.596,12,2.566838046,80.6831224,90.861,4.2,83,76,6.9,90.45342577,7.901466636,
Belgium,2021,69.42857143,39.33333333,7.791350615,1.862111033,1.716206942,38.42857143,44861,15.6,45.467873,1.106777696,2.623543223,5.338388,4.42,75091.965,11.1,2.571428571,80.37049202,91.9692,3.5,84.3,76.2,6.9,90.45342577,7.901466636,
Belgium,2022,69.42857143,39.33333333,7.784157241,1.916114618,1.652914719,38.42857143,44467,16.7,46.962704,1.106777696,2.302260007,6.9428535,3.92,73530.44,10.7,2.580843226,79.64403772,,5,83.9,76,6.8,90.45342577,7.901466636,
Belgium,2023,69.42857143,29.85714286,7.876147797,1.43299228,1.626996328,38.42857143,45273,15.5,47.70974731,,2.189778245,6.8256154,3.62,75661.615,11.44337175,2.611232797,80.90732239,,6,84.5,75.5,7.5,90.45342577,9.972750955,
Belgium,2024,69.42857143,29.85714286,7.816870115,2.962551624,1.644452139,38.42857143,,17.1,73.68212128,,2.063892632,12.07039642,3.6,76108.816,,,,,4.8,,73.8,7.3,90.45342577,9.972750955,87.42
Brazil,2010,36.66666667,62.33333333,,,,23.33333333,,,,,,,,,,,,20.8,,70.4,,,87.07213678,9.006899749,81.88
Brazil,2011,34.85714286,63.66666667,,,,45.42857143,,,72.382,,,18.302567,10.73,,,,,30.2,,70.7,,,89.16336368,7.679114727,
Brazil,2012,34.85714286,63.66666667,,,,45.42857143,,,68.974,15,,19.286877,11.04,,8.619257929,4.501607717,,33.6,,70.9,,,89.16336368,7.679114727,
Brazil,2013,34.85714286,63.66666667,,,,45.42857143,,,69.582,16.36363636,,19.61717,9.45,,7.242992904,4.424778761,,36.8,,71.2,,,89.16336368,7.679114727,
Brazil,2014,34.85714286,69.66666667,,,,45.42857143,,,69.697,16.66666667,,19.278502,8.2,,20.73487827,4.143646409,,45.4,,71.5,,,89.16336368,9.292872613,80.61
Brazil,2015,34.85714286,69.66666667,,,,45.42857143,,,69.199,15.38461539,,21.810431,7.56,,18.65820148,4.441624366,,44.3,,71.8,,,89.16336368,9.292872613,
Brazil,2016,34.85714286,69.66666667,,,,45.42857143,,,60.694752,14.28571429,3.320934599,23.264563,6.23,,7.438664101,4.545454546,,48.1,,71.7,,,89.16336368,9.292872613,
Brazil,2017,34.85714286,72.66666667,,,,45.42857143,,,59.701927,13.33333333,4.016886108,24.842489,6.5,,7.558818844,4.268943437,,53.8,,72.1,,,89.16336368,10.32147682,
Brazil,2018,42.14285714,72.66666667,,,,46.71428571,,,59.720772,10.66666667,3.924807611,24.677414,6.86,,20.71609667,4.192872117,,59.3252795,,72.4,,,82.60972132,10.32147682,79.67
Brazil,2019,42.14285714,72.66666667,,,,46.71428571,,,59.908241,6.666666667,3.930842703,23.726408,7.06,,19.00513888,4.008016032,,63,,72.7,,,82.60972132,10.32147682,
Brazil,2020,42.14285714,53.57142857,,,,46.71428571,,,53.188389,6.25,2.170710985,27.31827,5.62,,6.275850675,4.593301435,,75.61,,71.5,,,82.60972132,12.6035301,
Brazil,2021,42.14285714,53.57142857,,,,46.71428571,,,54.96788,9.090909091,5.005252722,,5.96,,8.178884058,4.545454546,,71.76,,69.8,,,82.60972132,12.6035301,
Brazil,2022,42.14285714,53.57142857,,,,46.71428571,,,57.950176,11.11111111,,18.72835,6.26,,7.264483017,4.163197336,,70.17,,71.7,,,82.60972132,12.6035301,79.42
Brazil,2023,42.14285714,53.57142857,,,,46.71428571,,,59.28517532,10,,18.491764,6.08,,25.82642655,3.917050691,,73.84,,72.8,,,82.60972132,13.98145216,
Brazil,2024,42.14285714,53.57142857,,,,46.71428571,,,71.813,,,,6.26,,7.057312685,4.249291785,,70.93,,,,,82.60972132,13.98145216,
Bulgaria,2010,46.66666667,36.33333333,,,,32.33333333,13775,65,67.436,6.934306569,4.772654317,,2.79,,19.83333333,4.112582782,75.21959736,26.0094,66.5,77.4,74.9,10.2,79.66279158,14.76849714,
Bulgaria,2011,53.57142857,39.66666667,,,,13.85714286,14586,62.4,65.98,,6.34719706,,2.17,,,,75.41106294,39.7967,46.3,77.8,73.4,10,86.60412336,17.96737208,
Bulgaria,2012,53.57142857,39.66666667,,,,13.85714286,14439,65.9,66.115,,6.843753281,,1.48,,,,73.76408316,50.7844,46.5,77.9,72.6,10.1,86.60412336,17.96737208,
Bulgaria,2013,53.57142857,39.66666667,5.776682915,24.7261724,6.11303709,13.85714286,15053,65.2,66.712,,7.480958839,,1.31,,,,75.19628306,53.6174,44.9,78.6,71.9,10.1,86.60412336,17.96737208,52.49
Bulgaria,2014,53.57142857,44.33333333,,,,13.85714286,15112,63.2,68.352,4.0625,6.968382645,,1.05,,16.88888889,4.205405405,76.35021337,56.4632,40.5,78,71.1,10.7,86.60412336,9.567847327,51.05
Bulgaria,2015,53.57142857,44.33333333,,,,13.85714286,15503,64,40.33507538,,5.658207959,,1.03,,,,76.16830845,58.8396,39.2,78.2,69.4,10.5,86.60412336,9.567847327,
Bulgaria,2016,53.57142857,44.33333333,,,,13.85714286,16120,61.7,40.25846481,,4.534517756,,1.11,,,,76.60974309,62.8108,39.2,78.5,69.4,9.7,86.60412336,9.567847327,
Bulgaria,2017,53.57142857,44.33333333,,,,13.85714286,16763,58.4,74.117,,3.430123266,,0.75,,,,76.30225736,66.8983,36.5,78.4,69.8,9.7,86.60412336,6.787846263,53.85
Bulgaria,2018,61.71428571,44.33333333,6.375572872,19.34655131,4.643434469,35.85714286,18311,55.9,75.329,3.03030303,3.094502888,,0.66,,20.41666667,4.179104478,76.80632709,71.4934,33.7,78.6,69.1,9.7,92.09943449,6.787846263,
Bulgaria,2019,61.71428571,44.33333333,,,,35.85714286,18972,50.1,88.90522766,3.357796768,2.402210793,,0.5,,20.1,3.993519301,76.25849041,74.9446,30.1,78.8,69.1,8.1,92.09943449,6.787846263,
Bulgaria,2020,61.71428571,41.33333333,,,,35.85714286,19275,43.7,76.384,2.5546879,2.334950955,,0.38,,23.4,3.98455093,77.27995608,78.6121,27.5,69.6,67.3,7.7,92.09943449,8.054891379,
Bulgaria,2021,61.71428571,41.33333333,6.411728858,13.34659979,3.039861769,35.85714286,20194,37.1,76.493,2.454109636,2.60485492,,0.51,,22.9,4.631578947,76.77598826,83.5348,23.7,67.7,67.9,7.2,92.09943449,8.054891379,49.11
Bulgaria,2022,61.71428571,41.33333333,4.742095168,15.39670407,2.793742999,35.85714286,20998,40.3,51.33090591,0.565770863,2.271235963,13.284418,0.25,,27.42756514,4.54973822,76.61885063,,22.5,77.9,69.7,6.3,92.09943449,8.054891379,37.98
Bulgaria,2023,61.71428571,32.57142857,5.908792056,11.37283014,2.738113331,35.85714286,,33.2,51.28355789,,2.286120281,11.30101,0.17,,26.50435439,3.850361849,,,20.7,79.7,66.1,6.9,92.09943449,6.397946231,39.11
Bulgaria,2024,61.71428571,32.57142857,5.603115365,9.009331049,2.520183955,35.85714286,,37.4,91.22845459,,2.181565426,10.67036629,0.16,,,,,,19,,53.6,6.2,92.09943449,6.397946231,38.94
Canada,2010,88.33333333,32,7.6,2.6,1.93877551,26.33333333,36923,,55.128204,20.16806723,0.969846154,11.958484,4.01,62422.417,21.20768341,3.714545455,78.0754063,72.6,,83.5,88.1,2.9,93.31649667,5.342795112,
Canada,2011,78.85714286,29.33333333,7.7,2.8,1.93877551,35.57142857,37141,,54.76635361,19.875,1.011158299,11.19336033,4.2,63173.717,21.59512359,3.714285714,78.12317571,75.2,,83.7,88.2,2.8,92.55102105,6.188948722,61.11
Canada,2012,78.85714286,29.33333333,7.6,2.6,1.9,35.57142857,37552,,74.46992493,20.15966047,0.920111921,10.92945099,4.22,63921.863,21.84974432,3.795175439,78.20075158,77.8,,83.8,88.8,2.7,92.55102105,6.188948722,
Canada,2013,78.85714286,29.33333333,7.6,3,1.93877551,35.57142857,37974,,56.05984879,20,0.912393483,10.20408154,4.15,64599,20.96012471,3.764617369,78.11806427,79.8,,83.9,88.7,2.8,92.55102105,6.188948722,
Canada,2014,78.85714286,7.666666667,7.6,2.8,1.93877551,35.57142857,38023,,55.32574844,17.58241758,0.882065197,11.06853008,4,65442.989,22.44542815,3.705625,77.74209682,81.3,,83.9,88.1,3.1,92.55102105,7.75651925,
Canada,2015,78.85714286,7.666666667,7.8,2.5,2.040816327,35.57142857,38845,,55.08337784,18.65384615,0.788790179,10.55985451,3.93,65924.573,22.18034737,3.790827973,77.80391874,83.9,,83.9,89,3.1,92.55102105,7.75651925,68.28
Canada,2016,78.85714286,7.666666667,7.7,2.9,2.040816327,35.57142857,38402,,73.38504791,18.19213313,0.818317014,10.48646164,3.81,64675.087,22.34281504,3.7112,77.26962976,84.1,,84,88.4,3.1,92.55102105,7.75651925,
Canada,2017,78.85714286,24.66666667,7.8,2.8,2.040816327,35.57142857,39325,,55.39075851,18.75580316,0.740739073,9.377859116,3.79,65726.977,22.01078099,3.634615385,77.50360883,85.4,,79.7,88.5,3.2,92.55102105,8.929332225,
Canada,2018,76.28571429,24.66666667,7.9,2.5,2,37.28571429,39498,21.9,74.42310333,18.44322344,0.576945958,9.761634827,3.67,66959.594,20.67929528,3.464864865,77.38384173,88.2,,84,88.6,2.9,90.99013981,8.929332225,
Canada,2019,76.28571429,24.66666667,7.8,2.5,2.040816327,37.28571429,39882,,74.52180481,18.64645753,0.492745242,9.298127174,3.52,67227.517,19.37747765,3.374035088,77.25161543,88.5,,80.1,88.8,2.8,90.99013981,8.929332225,67.65
Canada,2020,76.28571429,33.33333333,7.8,2.8,1.9,37.28571429,41939,,54.39632416,17.57290529,0.504013375,11.76999092,3.34,69662.78,18.67431255,3.365333333,78.10334573,87.2,,79.3,89,2.8,90.99013981,7.794472373,90.7
Canada,2021,76.28571429,33.33333333,7.7,2.8,1.9,37.28571429,42265,20.4,72.59012604,16.66666667,1.203976311,11.2903223,3.58,70001.671,19.54363158,3.301748808,77.72992913,91.2,,79.2,88.3,2.8,90.99013981,7.794472373,62.25
Canada,2022,76.28571429,33.33333333,7.5,5.6,2.375,37.28571429,41670,,57.59312439,17.14285714,0.568014663,9.49568367,3.66,69304.208,19.1198295,3.289253686,77.31999543,,,79.1,85.8,3.6,90.99013981,7.794472373,
Canada,2023,76.28571429,16.85714286,7.3,7.1,2.375,37.28571429,41152,,75.87033081,16.13636364,0.453550659,8.935318947,3.55,69299.313,19.15872497,3.344347826,77.27613265,,,79.5,85.6,3.2,90.99013981,10.25531975,74.9
Canada,2024,76.28571429,16.85714286,,,,37.28571429,41621,,56.59420395,16.49782923,0.660494244,9.788746834,3.38,69417.073,17.95835327,3.312222222,77.32691027,,,,,,90.99013981,10.25531975,
Chile,2010,38.66666667,59.33333333,,,,29.33333333,,,69.816,,,,17.17,35908.976,,,,,,81.7,,,79.38424612,17.65776364,86.94
Chile,2011,48.71428571,45.85714286,,,,48.85714286,,,71.835,16,,20.515585,16.37,36737.254,9.377987563,4.375,,,,81.9,60.7,,83.35558954,16.2537662,
Chile,2012,48.71428571,45.85714286,,,,48.85714286,,,72.703,,,,15.5,37815.107,,,,60.42085797,,82.1,,,83.35558954,16.2537662,
Chile,2013,48.71428571,45.85714286,,,,48.85714286,,,61.319107,10.66666667,,17.144602,13.43,38814.65,11.48146075,4.473684211,,61.56860534,,82.3,64.5,5.6,83.35558954,16.2537662,49.35
Chile,2014,48.71428571,51.66666667,,,,48.85714286,,,73.121,,,,13.1,39167.092,,,,66.49402139,,82.5,,,83.35558954,15.40168048,
Chile,2015,48.71428571,51.66666667,,,,48.85714286,,,62.158195,14.28571429,,16.342464,11.31,39051.772,12.09635484,4.090909091,,71.55808871,,82.7,58.9,7.3,83.35558954,15.40168048,
Chile,2016,48.71428571,51.66666667,,,,48.85714286,,,72.919,,,,10.01,40782.724,,,,79.29779525,,82.9,,,83.35558954,15.40168048,
Chile,2017,48.71428571,58.33333333,,,,48.85714286,,,62.41072845,12.5,0.205903751,17.183151,9.72,39507.714,10.56806146,4,,87.53899513,,83,61.2,6.6,83.35558954,11.9960409,74.003855
Chile,2018,39.14285714,58.33333333,,,,44.71428571,,,73.729,,,,9.05,36110.511,,,82.2761205,,,83.2,,,86.44196193,11.9960409,
Chile,2019,39.14285714,58.33333333,,,,44.71428571,,,73.926,,,,8.76,36691.696,,,82.4351086,,,83.4,,,86.44196193,11.9960409,
Chile,2020,39.14285714,47.33333333,,,,44.71428571,,,52.084259,8.596458333,,21.074551,7.83,36888.052,11.81279393,5.555555556,83.31500377,,,83.6,47.2,,86.44196193,11.3614024,
Chile,2021,39.14285714,47.33333333,,,,44.71428571,,,67.673,10.91889176,,,6.16,38873.961,8.726948368,5.091139272,82.28052811,,,78.3,50.5,6.8,86.44196193,11.3614024,55.64
Chile,2022,39.14285714,47.33333333,,,,44.71428571,,,60.72306061,15.36705037,0.089756937,14.90673351,5.64,37686.292,8.167627094,5.117649346,80.55047973,,,78.5,,,86.44196193,11.3614024,
Chile,2023,39.14285714,57.85714286,,,,44.71428571,,,72.13,13.5932483,,,5.46,38129.817,8.389264388,5.184550516,82.27084289,,,84.1,,,86.44196193,10.51494824,
Chile,2024,39.14285714,57.85714286,,,,44.71428571,,,73.484,,,,5.2,,,,,,,78.9,60.3,6.1,86.44196193,10.51494824,
Colombia,2010,48.66666667,55.33333333,,,,31.33333333,,,68.156837,12.66149871,1.469031214,23.437134,34.8,28461.265,14.69618795,6.3,81.97947432,,,77.9,,,86.43205102,10.59948291,49.3
Colombia,2011,45.28571429,56.33333333,,,,39.71428571,,,69.22963,12.63780488,1.18438108,23.025991,35.24,28377.165,15.94371642,6.494444444,82.38843574,,,78.1,,,88.01123491,9.942806313,
Colombia,2012,45.28571429,56.33333333,,,,39.71428571,,,69.998329,14.49768519,1.030299208,22.531923,34.07,29104.222,14.98849947,5.882352941,82.32761364,,,78.3,,,88.01123491,9.942806313,
Colombia,2013,45.28571429,56.33333333,,,,39.71428571,,,69.442108,13.59255567,0.879936376,22.0839,33.28,29850.692,14.03057858,5.470360825,82.60425802,,,78.5,,,88.01123491,9.942806313,
Colombia,2014,45.28571429,55.33333333,,,,39.71428571,,,69.525772,14.77266667,0.87833943,21.401949,30.54,29834.603,12.62757178,5.5,82.54966899,,,78.7,,,88.01123491,10.69375667,47.97
Colombia,2015,45.28571429,55.33333333,,,,39.71428571,,,69.96104431,14.24535916,0.726711466,21.140781,28.99,29932.51,12.74231519,4.814814815,82.68616783,,,78.9,,,88.01123491,10.69375667,
Colombia,2016,45.28571429,55.33333333,,,,39.71428571,,,69.78177643,12.75530769,0.712458786,21.130569,27.9,29598.443,11.06813071,4.566666667,82.51627417,,,79.1,,,88.01123491,10.69375667,
Colombia,2017,45.28571429,59.66666667,,,,39.71428571,,,69.50572968,11.25134935,0.848414806,21.835337,26.42,30418.012,10.30748114,4.363636364,82.73376158,,,79.3,,,88.01123491,10.94417017,
Colombia,2018,47.85714286,59.66666667,8.0392897,2.9556776,1.770600284,45.57142857,,,68.73085785,10.62886254,1.027376487,22.840654,25.79,31584.761,9.716914,4.211111111,82.71292672,,,79.8,86.1,1.3,82.28333793,10.94417017,53.38
Colombia,2019,47.85714286,59.66666667,8.0502125,3.3992625,1.823840466,45.57142857,,,66.8375473,9.385588986,1.285415395,23.916656,25.76,31758.683,11.67702755,4.545555556,82.65301234,,,79.9,86.1,1.3,82.28333793,10.94417017,
Colombia,2020,47.85714286,48.85714286,7.7930415,3.7893459,1.864100337,45.57142857,,,59.12703705,2.963954082,1.155969882,29.099663,24.74,36133.458,12.79860094,4.666666667,82.01117038,,,80,,,82.28333793,18.69901387,
